"","repo_id","activityDensity","densitybins","new_jaccard","median_age","median_commits","activity","activity_direction","activity_slope"
"2571",77136171,0.0184254606365159,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2572",77219012,0.0033500837520938,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2573",77495338,0.0809443507588533,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2574",77646281,0.00337837837837838,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2575",77784873,0.0050761421319797,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2576",78162100,0.0324232081911263,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2577",78198841,0.015358361774744,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2578",78431688,0.00513698630136986,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2579",78460585,0.0392491467576792,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2580",78550404,0.00857632933104631,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2581",78925620,0.00690846286701209,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2582",78981565,0.00519031141868512,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2583",79115808,0.00346620450606586,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2584",79122587,0.0155979202772964,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2585",79197404,0.00347222222222222,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2586",79424279,0.0261780104712042,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2587",79511162,0.0314685314685315,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2588",79612872,0.00875656742556918,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2589",79977636,0.0246478873239437,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2590",80151486,0.0583038869257951,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2591",80509404,0.0320284697508897,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2592",81021169,0.310592459605027,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2593",81266916,0.0144404332129964,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2594",81557014,0.0127272727272727,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2595",81614999,0.00363636363636364,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2596",81752508,0.00910746812386157,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2597",81765074,0.00546448087431694,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2598",82821801,0.0446927374301676,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2599",82854873,0.0186219739292365,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2600",83037863,0.0149532710280374,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2601",83070591,0.00747663551401869,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2602",83089470,0.00561797752808989,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2603",83471596,0.00566037735849057,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2604",83814050,0.00571428571428571,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2605",83871239,0.0190839694656489,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2606",84000806,0.151340996168582,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2607",84103325,0.0115163147792706,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2608",84325987,0.0560928433268859,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2609",84525063,0.0116731517509728,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2610",84663885,0.00389863547758285,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2611",85006061,0.0707269155206287,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2612",85079009,0.42156862745098,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2613",85113845,0.0177165354330709,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2614",85845893,0.012,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2615",85911053,0.002,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2616",85932756,0.092,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2617",86017470,0.0340681362725451,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2618",86134020,0.00602409638554217,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2619",86389737,0.0202020202020202,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2620",86812358,0.0509164969450102,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2621",87075679,0.014344262295082,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2622",87410831,0.00618556701030928,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2623",87534574,0.456611570247934,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2624",88054515,0.00419287211740042,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2625",88137047,0.00628930817610063,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2626",88342475,0.0147058823529412,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2627",88733341,0.0254237288135593,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2628",89328528,0.0258064516129032,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2629",90177284,0.00437636761487965,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2630",90304840,0.0241228070175439,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2631",90374067,0.0285714285714286,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2632",90718813,0.0132743362831858,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2633",90752262,0.0199556541019956,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2634",90762569,0.0110864745011086,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2635",90861388,0.0622222222222222,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2636",91307291,0.00672645739910314,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2637",91726308,0.054176072234763,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2638",91919415,0.0113636363636364,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2639",92247178,0.0137299771167048,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2640",92475849,0.0321100917431193,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2641",92600190,0.91705069124424,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2642",92987362,0.00696055684454756,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2643",93555342,0.0376470588235294,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2644",93784514,0.0354609929078014,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2645",94911486,0.00484261501210654,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2646",94980102,0.00485436893203883,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2647",94993013,0.0145631067961165,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2648",95306178,0.0171149144254279,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2649",95579556,0.00737100737100737,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2650",95859357,0.0099009900990099,"6",0.5,843,8,"Short-Low","Positive",0.252978138301902
"2651",96285764,0.0725,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2652",96568825,0.0100755667506297,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2653",96858870,0.0101522842639594,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2654",97253273,0.00512820512820513,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2655",97600772,0.0103359173126615,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2656",97610106,0.00259067357512953,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2657",97957726,0.0574412532637076,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2658",97982422,0.0157068062827225,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2659",98618898,0.0132978723404255,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2660",99227329,0.0108108108108108,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2661",99484866,0.00543478260869565,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2662",100132219,0.119113573407202,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2663",100521209,0.0949720670391061,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2664",100725587,0.00845070422535211,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2665",100830553,0.00847457627118644,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2666",100832101,0.00847457627118644,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2667",100958395,0.0113314447592068,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2668",101370043,0.0114942528735632,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2669",101485631,0.0403458213256484,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2670",101515257,0.0662824207492795,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2671",101588983,0.0289017341040462,"4",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2672",102904267,0.0180722891566265,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2673",103740273,0.774691358024691,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2674",104039146,0.021875,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2675",104311532,0.0189274447949527,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2676",104655948,0.00319488817891374,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2677",104764735,0.00961538461538462,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2678",105778844,0.00993377483443709,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2679",107070472,0.0103806228373702,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2680",107181008,0.625,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2681",107724010,0.024822695035461,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2682",108431716,0.141818181818182,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2683",108682533,0.00735294117647059,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2684",108887250,0.0111111111111111,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2685",109162420,0.0337078651685393,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2686",110423730,0.0196078431372549,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2687",110527811,0.00392156862745098,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2688",111038773,0.0763052208835341,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2689",111242494,0.0120967741935484,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2690",111285447,0.0161943319838057,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2691",111287684,0.307692307692308,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2692",111354691,0.0445344129554656,"3",0.5,843,8,"Short-Heavy","Positive",0.252978138301902
"2693",111403769,0.0121457489878543,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2694",111501361,0.0934959349593496,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2695",111588349,0.106122448979592,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2696",111980864,0.037344398340249,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2697",112009609,0.029045643153527,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2698",112587863,0.382978723404255,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2699",112632557,0.0170212765957447,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2700",112716220,0.0598290598290598,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2701",112859124,0.0128755364806867,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2702",112949882,0.0171673819742489,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2703",113053958,0.0129310344827586,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2704",113411228,0.105263157894737,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2705",113716055,0.101769911504425,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2706",113909014,0.0267857142857143,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2707",114534054,0.0091324200913242,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2708",114645392,0.0606060606060606,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2709",114678214,0.0276497695852535,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2710",114965905,0.013953488372093,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2711",114996414,0.00467289719626168,"6",0,843,8,"Short-Low","Positive",0.252978138301902
"2712",115128569,0.0187793427230047,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2713",115227360,0.112676056338028,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2714",115582830,0.0287081339712919,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2715",115780041,0.0531400966183575,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2716",116052502,0.024390243902439,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2717",116885371,0.0101010101010101,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2718",117914654,0.0531914893617021,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2719",118335347,0.0108108108108108,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2720",119150105,0.567415730337079,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2721",119621529,0.0116279069767442,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2722",119769503,0.0233918128654971,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2723",119813275,0.0409356725146199,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2724",120547467,0.0121212121212121,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2725",120741821,0.0306748466257669,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2726",121141742,0.0632911392405063,"3",0.5,843,8,"Short-Heavy","Positive",0.252978138301902
"2727",122132744,0.0547945205479452,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2728",122862807,0.0863309352517986,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2729",123045554,0.138686131386861,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2730",123239574,0.0735294117647059,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2731",123315141,0.0148148148148148,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2732",123853792,0.0769230769230769,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2733",124024566,0.15625,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2734",124776710,0.0991735537190083,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2735",124920607,0.05,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2736",125203473,0.0431034482758621,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2737",125267402,0.104347826086957,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2738",125346053,0.106194690265487,"3",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2739",125489105,0.245454545454545,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2740",125558832,0.0275229357798165,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2741",125708850,0.0185185185185185,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2742",126345553,0.0769230769230769,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2743",126454683,0.0388349514563107,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2744",127420632,0.0625,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2745",127629077,0.0210526315789474,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2746",127885791,0.021978021978022,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2747",128157658,0.0229885057471264,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2748",128230411,0.0919540229885057,"3",0.5,843,8,"Short-Low","Positive",0.252978138301902
"2749",128741993,0.216867469879518,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2750",128920077,0.414634146341463,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2751",129695587,0.0410958904109589,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2752",129702742,0.0821917808219178,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2753",129774224,0.0410958904109589,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2754",130298531,0.0597014925373134,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2755",130330391,0.0151515151515152,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2756",130571791,0.0923076923076923,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2757",132892249,0.0454545454545455,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2758",132963492,0.0238095238095238,"4",0,843,8,"Short-Low","Positive",0.252978138301902
"2759",134086426,0.636363636363636,"2",0.5,843,8,"Short-Heavy","Positive",0.252978138301902
"2760",134877912,0.884615384615385,"2",0,843,8,"Short-Heavy","Positive",0.252978138301902
"2761",135649079,0.411764705882353,"2",0.5,843,8,"Short-Low","Positive",0.252978138301902
"2762",135681910,0.411764705882353,"2",0,843,8,"Short-Low","Positive",0.252978138301902
"2763",135992815,0.0666666666666667,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2764",136574037,0.2,"2",0,843,8,"Short-Low","Positive",0.252978138301902
"2765",136813938,0.0769230769230769,"3",0,843,8,"Short-Low","Positive",0.252978138301902
"2766",18740233,1.35265017667845,"1",0,723,23,"Long-Heavy","Negative",0.191137944612415
"2767",22074565,0.0113394755492558,"4",1,723,23,"Long-Low","Negative",0.191137944612415
"2768",22439697,0.00213827512473272,"6",0.959183673469388,723,23,"Long-Low","Negative",0.191137944612415
"2769",22672579,0.00355871886120996,"6",0.959183673469388,723,23,"Long-Low","Negative",0.191137944612415
"2770",23185060,0.0835987261146497,"3",0.818181818181818,723,23,"Long-Heavy","Negative",0.191137944612415
"2771",23281536,0.205320033250208,"2",0.0476190476190477,723,23,"Long-Heavy","Negative",0.191137944612415
"2772",23382377,0.251962323390895,"2",0.0476190476190477,723,23,"Long-Heavy","Negative",0.191137944612415
"2773",23617798,0.0136887608069164,"4",0.96078431372549,723,23,"Long-Low","Negative",0.191137944612415
"2774",29143656,0.00467289719626168,"6",0.882352941176471,723,23,"Long-Low","Negative",0.191137944612415
"2775",29980244,0.144329896907216,"2",0,723,23,"Long-Heavy","Negative",0.191137944612415
"2776",30800446,0.18925421010425,"2",0.186046511627907,723,23,"Long-Heavy","Negative",0.191137944612415
"2777",30856469,0.105987055016181,"3",0.372093023255814,723,23,"Long-Heavy","Negative",0.191137944612415
"2778",32877900,0.189393939393939,"2",0.186046511627907,723,23,"Long-Heavy","Negative",0.191137944612415
"2779",35427453,0.00261096605744125,"6",0.796296296296296,723,23,"Long-Low","Negative",0.191137944612415
"2780",35925318,0.025709219858156,"4",0.441860465116279,723,23,"Long-Heavy","Negative",0.191137944612415
"2781",36306662,0.0193832599118943,"4",0.325581395348837,723,23,"Long-Low","Negative",0.191137944612415
"2782",39050701,0.0821791320406279,"3",0.8,723,23,"Long-Heavy","Negative",0.191137944612415
"2783",40986907,0.398104265402844,"2",0.836065573770492,723,23,"Long-Heavy","Negative",0.191137944612415
"2784",41215703,0.00855513307984791,"6",0.796296296296296,723,23,"Long-Low","Negative",0.191137944612415
"2785",42581038,0.0145067698259188,"4",0.418604651162791,723,23,"Long-Low","Negative",0.191137944612415
"2786",43383202,0.00391006842619746,"6",0.418604651162791,723,23,"Long-Low","Negative",0.191137944612415
"2787",43965219,0.00788954635108481,"6",0.796296296296296,723,23,"Long-Low","Negative",0.191137944612415
"2788",44096273,0.223320158102767,"2",0.162790697674419,723,23,"Long-Heavy","Negative",0.191137944612415
"2789",44335062,0.00297324083250743,"6",0.441860465116279,723,23,"Long-Low","Negative",0.191137944612415
"2790",45217940,0.00200400801603206,"6",0.796296296296296,723,23,"Long-Low","Negative",0.191137944612415
"2791",47573364,0.640866873065015,"2",0.186046511627907,723,23,"Long-Heavy","Negative",0.191137944612415
"2792",48000505,0.218879668049793,"2",0,723,23,"Long-Heavy","Negative",0.191137944612415
"2793",48829765,0.388888888888889,"2",0,723,23,"Long-Heavy","Negative",0.191137944612415
"2794",49543993,0.00741525423728814,"6",0.441860465116279,723,23,"Long-Low","Negative",0.191137944612415
"2795",50809196,0.021551724137931,"4",0.325581395348837,723,23,"Long-Low","Negative",0.191137944612415
"2796",51907066,0.00766703176341731,"6",0.418604651162791,723,23,"Long-Low","Negative",0.191137944612415
"2797",52147862,0.0209020902090209,"4",0.418604651162791,723,23,"Long-Low","Negative",0.191137944612415
"2798",54533253,0.0321469575200918,"3",0.418604651162791,723,23,"Long-Heavy","Negative",0.191137944612415
"2799",55738772,0.0151869158878505,"4",0.418604651162791,723,23,"Long-Low","Negative",0.191137944612415
"2800",56111968,0.04,"3",0.836065573770492,723,23,"Long-Heavy","Negative",0.191137944612415
"2801",58727158,0.330487804878049,"2",0,723,23,"Long-Heavy","Negative",0.191137944612415
"2802",60804958,0.0050251256281407,"6",0.325581395348837,723,23,"Long-Low","Negative",0.191137944612415
"2803",61172372,0.0378787878787879,"3",0.325581395348837,723,23,"Long-Heavy","Negative",0.191137944612415
"2804",61194171,0.00126262626262626,"6",0.372093023255814,723,23,"Long-Low","Negative",0.191137944612415
"2805",62541802,0.00258064516129032,"6",0.395348837209302,723,23,"Long-Low","Negative",0.191137944612415
"2806",65009940,0.00804289544235925,"6",0.295454545454545,723,23,"Long-Low","Negative",0.191137944612415
"2807",65500658,0.0108108108108108,"4",0.325581395348837,723,23,"Long-Low","Negative",0.191137944612415
"2808",65820556,0.0681198910081744,"3",0.162790697674419,723,23,"Long-Heavy","Negative",0.191137944612415
"2809",67408062,0.00303720577069096,"6",0.024390243902439,723,23,"Long-Low","Negative",0.191137944612415
"2810",67565195,0.074438202247191,"3",0.162790697674419,723,23,"Short-Heavy","Negative",0.191137944612415
"2811",67846013,0.0465444287729196,"3",0.186046511627907,723,23,"Short-Heavy","Negative",0.191137944612415
"2812",68436581,0.0513552068473609,"3",0.325581395348837,723,23,"Short-Heavy","Negative",0.191137944612415
"2813",69319059,0.0579710144927536,"3",0.325581395348837,723,23,"Short-Heavy","Negative",0.191137944612415
"2814",69839354,0.260057471264368,"2",0.0930232558139535,723,23,"Short-Heavy","Negative",0.191137944612415
"2815",69893089,0.0117130307467057,"4",0.186046511627907,723,23,"Short-Low","Negative",0.191137944612415
"2816",70010573,0.535190615835777,"2",0.0476190476190477,723,23,"Short-Heavy","Negative",0.191137944612415
"2817",70411038,0.23781388478582,"2",0.186046511627907,723,23,"Short-Heavy","Negative",0.191137944612415
"2818",71145042,0.00598802395209581,"6",0.186046511627907,723,23,"Short-Low","Negative",0.191137944612415
"2819",72353845,0.00459418070444104,"6",0.186046511627907,723,23,"Short-Low","Negative",0.191137944612415
"2820",72749175,0.00462962962962963,"6",0.186046511627907,723,23,"Short-Low","Negative",0.191137944612415
"2821",76289783,0.189456342668863,"2",0.162790697674419,723,23,"Short-Heavy","Negative",0.191137944612415
"2822",76464599,0.031404958677686,"3",0.162790697674419,723,23,"Short-Low","Negative",0.191137944612415
"2823",76971820,0.00500834724540901,"6",0.116279069767442,723,23,"Short-Low","Negative",0.191137944612415
"2824",77647200,0.0658783783783784,"3",0.13953488372093,723,23,"Short-Heavy","Negative",0.191137944612415
"2825",79843690,0.00175746924428822,"6",0.186046511627907,723,23,"Short-Low","Negative",0.191137944612415
"2826",82413457,0.158671586715867,"2",0.0714285714285714,723,23,"Short-Heavy","Negative",0.191137944612415
"2827",82955279,0.270522388059701,"2",0.0714285714285714,723,23,"Short-Heavy","Negative",0.191137944612415
"2828",86010763,0.0140280561122244,"4",0.116279069767442,723,23,"Short-Low","Negative",0.191137944612415
"2829",87469796,0.0597938144329897,"3",0.116279069767442,723,23,"Short-Heavy","Negative",0.191137944612415
"2830",87477033,0.0762886597938144,"3",0,723,23,"Short-Heavy","Negative",0.191137944612415
"2831",87519445,0.0909090909090909,"3",0.024390243902439,723,23,"Short-Heavy","Negative",0.191137944612415
"2832",88778389,0.0254777070063694,"4",0.13953488372093,723,23,"Short-Low","Negative",0.191137944612415
"2833",90134381,0.0940919037199125,"3",0,723,23,"Short-Heavy","Negative",0.191137944612415
"2834",90137854,0.0525164113785558,"3",0.13953488372093,723,23,"Short-Heavy","Negative",0.191137944612415
"2835",92801896,0.0671296296296296,"3",0.13953488372093,723,23,"Short-Heavy","Negative",0.191137944612415
"2836",92805350,0.0439814814814815,"3",0.116279069767442,723,23,"Short-Low","Negative",0.191137944612415
"2837",92945239,0.109048723897912,"3",0.13953488372093,723,23,"Short-Heavy","Negative",0.191137944612415
"2838",93683434,0.00471698113207547,"6",0.116279069767442,723,23,"Short-Low","Negative",0.191137944612415
"2839",95661674,0.140394088669951,"2",0,723,23,"Short-Heavy","Negative",0.191137944612415
"2840",96208707,0.389027431421446,"2",0,723,23,"Short-Heavy","Negative",0.191137944612415
"2841",96591118,0.179551122194514,"2",0.159090909090909,723,23,"Short-Heavy","Negative",0.191137944612415
"2842",99140231,0.00806451612903226,"6",0.116279069767442,723,23,"Short-Low","Negative",0.191137944612415
"2843",100050087,0.113259668508287,"3",0.523809523809524,723,23,"Short-Heavy","Negative",0.191137944612415
"2844",101358323,0.0258620689655172,"4",0.116279069767442,723,23,"Short-Low","Negative",0.191137944612415
"2845",101565955,0.00867052023121387,"6",0.116279069767442,723,23,"Short-Low","Negative",0.191137944612415
"2846",101621586,0.0115606936416185,"4",0.116279069767442,723,23,"Short-Low","Negative",0.191137944612415
"2847",101834851,0.0726744186046512,"3",0.116279069767442,723,23,"Short-Heavy","Negative",0.191137944612415
"2848",103474746,0.0644171779141104,"3",0.116279069767442,723,23,"Short-Low","Negative",0.191137944612415
"2849",104735907,0.0159744408945687,"4",0.136363636363636,723,23,"Short-Low","Negative",0.191137944612415
"2850",105644535,1.17964071856287,"1",0,723,23,"Short-Heavy","Negative",0.191137944612415
"2851",106346563,0.027027027027027,"4",0.0476190476190477,723,23,"Short-Low","Negative",0.191137944612415
"2852",107260967,0.013986013986014,"4",0,723,23,"Short-Low","Negative",0.191137944612415
"2853",109208183,0.0149812734082397,"4",0.0476190476190477,723,23,"Short-Low","Negative",0.191137944612415
"2854",21994967,2.75447387258411,"1",0,799.5,29,"Long-Heavy","Positive",0.418774453043226
"2855",22026772,0.0229289940828402,"4",0.25,799.5,29,"Long-Heavy","Positive",0.418774453043226
"2856",24897396,0.0716353111432706,"3",0.75,799.5,29,"Long-Heavy","Positive",0.418774453043226
"2857",26155755,0.157544378698225,"2",0.75,799.5,29,"Long-Heavy","Positive",0.418774453043226
"2858",27279386,0.00450112528132033,"6",0.5,799.5,29,"Long-Low","Positive",0.418774453043226
"2859",27827060,0.00794912559618442,"6",0.75,799.5,29,"Long-Low","Positive",0.418774453043226
"2860",28167412,0.00534351145038168,"6",0.5,799.5,29,"Long-Low","Positive",0.418774453043226
"2861",29583410,0.0375,"3",0.5,799.5,29,"Long-Heavy","Positive",0.418774453043226
"2862",36430966,0.0164473684210526,"4",0.75,799.5,29,"Long-Low","Positive",0.418774453043226
"2863",36597284,0.00856164383561644,"6",0.75,799.5,29,"Long-Low","Positive",0.418774453043226
"2864",36870432,0.03584229390681,"3",0.833333333333333,799.5,29,"Long-Heavy","Positive",0.418774453043226
"2865",46447248,0.0122324159021407,"4",0.75,799.5,29,"Long-Low","Positive",0.418774453043226
